Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,SumCountOutput,AvgCountOutput,MaxCountOutput,CountPath,SumCountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Struct,Arena,Source\memory_and_file_io.h,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,,,,9,1,8,6,0,0,0,0,,,,,,,,,5,5,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Copy_Ese_Files_Params,Source\internet_explorer.cpp,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Csv_Entry,Source\memory_and_file_io.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Custom_Groups,Source\custom_groups.h,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,4,0,0,4,0,0,0,0,0,0,0,,,,,8,1,7,5,0,0,0,0,,,,,,,,,4,4,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Domain,Source\custom_groups.h,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,,,,6,0,6,4,0,0,0,0,,,,,,,,,3,3,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Dos_Date_Time,Source\memory_and_file_io.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Exporter,Source\web_cache_exporter.h,0,0,0,17,48,51,0,0,0,0,0,0,0,0,0,3,0,,0,0,,,,,0,45,0,0,45,0,0,0,0,0,0,0,,,,,116,17,48,46,0,51,0,0,,,,,,,,,45,45,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,1,0,0,0,0
Struct,External_Locations,Source\web_cache_exporter.h,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,File_Signature,Source\custom_groups.h,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,,,,6,0,6,4,0,0,0,0,,,,,,,,,3,3,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Find_Filename_Result,Source\java_plugin.cpp,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Find_Group_Files_Result,Source\custom_groups.cpp,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Find_Shockwave_Files_Params,Source\shockwave_plugin.cpp,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,,,,6,0,6,4,0,0,0,0,,,,,,,,,3,3,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Group,Source\custom_groups.h,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,26,4,22,18,0,0,0,0,,,,,,,,,13,13,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Ie_4_Index_Url_Entry,Source\internet_explorer.cpp,0,0,0,6,27,12,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,24,0,0,24,0,0,0,0,0,0,0,,,,,33,6,27,25,0,12,0,0,,,,,,,,,24,24,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Ie_5_To_9_Index_Url_Entry,Source\internet_explorer.cpp,0,0,0,8,32,14,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,24,0,0,24,0,0,0,0,0,0,0,,,,,40,8,32,28,0,14,0,0,,,,,,,,,27,27,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Ie_Index_File_Map_Entry,Source\internet_explorer.cpp,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,2,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Ie_Index_Header,Source\internet_explorer.cpp,0,0,0,5,23,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,16,0,0,16,0,0,0,0,0,0,0,,,,,28,5,23,21,0,6,0,0,,,,,,,,,18,18,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Index,Source\java_plugin.cpp,0,0,0,14,43,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,40,0,0,40,0,0,0,0,0,0,0,,,,,60,14,43,41,0,5,0,0,,,,,,,,,40,40,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,JET_THREADSTATS,Source\ThirdParty\ESENT\esent.h,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,8,0,0,8,0,0,0,0,0,0,0,,,,,10,0,10,9,0,8,0,0,,,,,,,,,8,8,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Language_Code_Page_Info,Source\memory_and_file_io.cpp,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Matchable_Cache_Entry,Source\custom_groups.h,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,8,0,0,8,0,0,0,0,0,0,0,,,,,13,2,11,9,0,0,0,0,,,,,,,,,8,8,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Profile,Source\web_cache_exporter.h,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,8,0,0,8,0,0,0,0,0,0,0,,,,,12,1,11,9,0,0,0,0,,,,,,,,,8,8,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Class,SHA256,Source\ThirdParty\SHA-256\sha256.h,4,28,4,46,272,59,3,3,3,1,37,4,27,4,0,0,0,,0,0,,,,,9,4,4,0,0,9,9,0,0,2,0,7,,,,,375,46,268,52,198,59,1,3,,,,,,,,,417,42,7,368,,,,,,8,8,8,1,,0,2,,,,,,69,0,31,31,32,9
Public Function,SHA256::SHA256(),Source\ThirdParty\SHA-256\sha256.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Public Function,"SHA256::add(const void *,size_t)",Source\ThirdParty\SHA-256\sha256.cpp,,,,5,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,41,5,32,2,19,4,0,0,4,,,,30,,1,13,19,1,0,18,7,7,8,1,1,,,,,0,,2,,,,,0,,0,,,,
Public Function,SHA256::getHash(),Source\ThirdParty\SHA-256\sha256.cpp,,,,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,18,2,14,5,7,2,0,0,2,,,,2,,0,10,11,4,0,7,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Public Function,SHA256::getHash(unsigned char [SHA256::HashBytes]),Source\ThirdParty\SHA-256\sha256.cpp,,,,3,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,22,3,16,5,10,3,0,0,2,,,,4,,1,13,15,4,0,11,3,3,3,1,0,,,,,0,,1,,,,,0,,0,,,,
Public Function,SHA256::operator()(const std::string &),Source\ThirdParty\SHA-256\sha256.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6,0,6,1,3,0,0,0,6,,,,1,,0,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Public Function,"SHA256::operator()(const void *,size_t)",Source\ThirdParty\SHA-256\sha256.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6,0,6,1,3,0,0,0,4,,,,1,,0,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Private Function,SHA256::processBlock(const void *),Source\ThirdParty\SHA-256\sha256.cpp,,,,17,123,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,158,17,119,13,113,19,1,3,5,,,,128,,2,297,304,12,6,286,8,8,8,1,0,,,,,0,,1,,,,,0,,0,,,,
Private Function,SHA256::processBuffer(),Source\ThirdParty\SHA-256\sha256.cpp,,,,10,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,63,10,38,7,32,15,0,0,2,,,,64,,2,30,36,6,1,29,7,7,7,1,3,,,,,0,,1,,,,,0,,0,,,,
Public Function,SHA256::reset(),Source\ThirdParty\SHA-256\sha256.cpp,,,,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,15,1,13,1,10,1,0,0,3,,,,1,,0,10,10,0,0,10,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Struct,SYSTEM_HANDLE_INFORMATION,Source\memory_and_file_io.cpp,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,5,0,5,3,0,0,0,0,,,,,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,SYSTEM_HANDLE_TABLE_ENTRY_INFO,Source\memory_and_file_io.cpp,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,7,0,0,7,0,0,0,0,0,0,0,,,,,10,0,10,8,0,0,0,0,,,,,,,,,7,7,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Total_Group_File_Result,Source\custom_groups.cpp,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,,,,6,0,6,4,0,0,0,0,,,,,,,,,3,3,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,Url_Parts,Source\memory_and_file_io.h,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,7,0,0,7,0,0,0,0,0,0,0,,,,,12,2,10,8,0,0,0,0,,,,,,,,,7,7,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,_JET_INSTANCE_INFO_A,Source\ThirdParty\ESENT\esent.h,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,6,0,0,6,0,0,0,0,0,0,0,,,,,10,1,9,7,0,0,0,0,,,,,,,,,6,6,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Struct,_JET_INSTANCE_INFO_W,Source\ThirdParty\ESENT\esent.h,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,6,0,0,6,0,0,0,0,0,0,0,,,,,10,1,9,7,0,0,0,0,,,,,,,,,6,6,0,0,,,,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0
Function,"_tmain(int,TCHAR *[])",Source\web_cache_exporter.cpp,,,,55,273,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,336,53,256,12,178,7,13,7,45,,,,1032304,,6,136,165,11,0,154,29,24,31,5,33,,,,,4,,2,,,,,4,,0,,,,
Function,"advance_bytes(void *,u16)",Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"advance_bytes(void *,u32)",Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"advance_bytes(void *,u64)",Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"aligned_push_and_copy_to_arena(Arena *,size_t,size_t,const void *,size_t)",Source\memory_and_file_io.cpp,,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,13,1,12,2,7,0,0,0,6,,,,2,,0,6,7,1,0,6,2,2,2,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,"aligned_push_arena(Arena *,size_t,size_t)",Source\memory_and_file_io.cpp,,,,9,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,65,8,41,4,26,2,10,4,9,,,,7,,1,20,25,3,0,22,6,6,7,6,6,,,,,6,,2,,,,,6,,0,,,,
Function,"build_array_from_contiguous_strings(Arena *,TCHAR *,u32)",Source\memory_and_file_io.cpp,,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,12,2,10,3,5,0,0,0,4,,,,2,,0,6,7,2,0,5,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Static Function,clean_up(Exporter *),Source\web_cache_exporter.cpp,,,,3,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,26,3,21,1,12,0,0,2,9,,,,6,,1,9,12,0,0,12,4,4,5,1,0,,,,,0,,2,,,,,0,,0,,,,
Function,clear_arena(Arena *),Source\memory_and_file_io.cpp,,,,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,20,2,15,2,8,0,1,2,6,,,,3,,0,6,8,1,0,7,3,3,3,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,close_log_file(),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"combine_high_and_low_u32s_into_u64(u32,u32)",Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"compare_file_bytes_using_wildcards(u8 *,u32,u8 *,bool *,u32)",Source\custom_groups.cpp,,,,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,15,2,13,3,5,0,0,0,1,,,,4,,1,5,8,1,0,7,4,4,5,4,4,,,,,4,,2,,,,,4,,0,,,,
Static Function,"compare_filenames(const void *,const void *)",Source\custom_groups.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6,0,6,3,3,0,0,0,2,,,,1,,0,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"compare_reserved_names(const void *,const void *)",Source\memory_and_file_io.cpp,,,,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,16,4,11,6,8,1,0,0,4,,,,1,,0,8,8,5,0,3,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"convert_ansi_string_to_tchar(Arena *,const char *)",Source\memory_and_file_io.cpp,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,8,0,4,1,1,0,1,3,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"convert_code_page_string_to_tchar(Arena *,Arena *,u32,const char *)",Source\memory_and_file_io.cpp,,,,6,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,44,6,28,5,17,2,2,6,8,,,,5,,1,13,17,4,0,13,5,5,7,5,4,,,,,4,,1,,,,,4,,0,,,,
Function,"convert_code_page_string_to_tchar(Arena *,u32,const char *)",Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"convert_hexadecimal_char_to_integer(TCHAR,u8 *)",Source\memory_and_file_io.cpp,,,,2,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,26,2,24,2,13,0,0,0,4,,,,4,,1,9,12,1,0,11,4,4,7,1,3,,,,,0,,1,,,,,0,,0,,,,
Function,"convert_hexadecimal_string_to_byte(const TCHAR *,u8 *)",Source\memory_and_file_io.cpp,,,,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,23,4,19,6,12,0,0,0,5,,,,3,,0,9,11,5,0,6,4,4,6,1,1,,,,,0,,1,,,,,0,,0,,,,
Static Function,"convert_modified_utf_8_string_to_tchar(Arena *,const char *,u16)",Source\java_plugin.cpp,,,,6,71,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,90,6,67,8,38,13,1,3,5,,,,10,,1,27,36,7,0,29,10,10,11,10,37,,,,,37,,4,,,,,37,,0,,,,
Function,"convert_s32_to_string(s32,TCHAR *)",Source\memory_and_file_io.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,6,0,6,2,3,0,0,0,4,,,,2,,0,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Function,"convert_s64_to_string(s64,TCHAR *)",Source\memory_and_file_io.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,6,0,6,2,3,0,0,0,4,,,,2,,0,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Static Function,"convert_u32_to_dos_date_time(u32,Dos_Date_Time *)",Source\internet_explorer.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"convert_u32_to_string(u32,TCHAR *)",Source\memory_and_file_io.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,6,0,6,2,3,0,0,0,4,,,,2,,0,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Static Function,"convert_u64_to_filetime(u64,FILETIME *)",Source\internet_explorer.cpp,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,8,0,8,3,5,0,0,0,4,,,,1,,0,5,5,2,0,3,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"convert_u64_to_string(u64,TCHAR *)",Source\memory_and_file_io.cpp,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,6,0,6,2,3,0,0,0,4,,,,2,,0,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
