Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
No,edac424073092fda118fb8514ad524d3a66a9ae6,Struct,block_list,intl\dcigettext.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
No,edac424073092fda118fb8514ad524d3a66a9ae6,File,dcigettext.c,intl\dcigettext.c,11.0,59.0,12.0,159,842,196,12.0,12.0,13.0,5.0,82.0,8.0,41.0,10.0,,,,0.0,,,,,,4.0,,,,,,,,,,,,,,1188,112,332,143,122,139,414,247,,,,206.0,328,214,9,105,,,,,,41.0,41.0,47.0,19.0,,,5,,,0.42,47.0,47.0,53.0,22.0
No,edac424073092fda118fb8514ad524d3a66a9ae6,Function,found(),intl\dcigettext.c,,,,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9,0,7,3,3,2,0,0,4.0,1.0,0.0,2.0,2,0,0,2,3.0,3.0,3.0,1.0,0.0,,,,,0.0,,0,0.0,,0.29,,,,
No,edac424073092fda118fb8514ad524d3a66a9ae6,Function,"getgrouplist(const char *,gid_t,gid_t *,int *)",grp\initgroups.c,,,,5,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31,5,21,5,13,5,0,0,9.0,3.0,0.0,12.0,14,3,0,11,3.0,3.0,3.0,1.0,2.0,,,,,0.0,,1,0.0,,0.24,,,,
No,edac424073092fda118fb8514ad524d3a66a9ae6,File,initgroups.c,grp\initgroups.c,10.0,39.0,7.0,43,138,43,7.0,7.0,8.0,3.0,56.0,9.0,34.0,6.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,224,40,109,26,68,41,16,18,,,,56.0,72,20,0,52,,,,,,13.0,13.0,15.0,8.0,,,4,,,0.38,20.0,20.0,24.0,10.0
No,edac424073092fda118fb8514ad524d3a66a9ae6,Static Function,"internal_getgrouplist(const char *,gid_t,long int *,gid_t **,long int)",grp\initgroups.c,,,,14,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,88,13,57,11,41,4,12,2,8.0,676.0,3.0,26.0,38,8,0,30,13.0,13.0,15.0,8.0,11.0,,,,,11.0,,4,8.0,,0.07,,,,
No,edac424073092fda118fb8514ad524d3a66a9ae6,Struct,known_translation_t,intl\dcigettext.c,0.0,0.0,0.0,5,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21,5,10,8,0,6,0,0,,,,,7,7,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.6,0.0,0.0,0.0,0.0
No,edac424073092fda118fb8514ad524d3a66a9ae6,Function,"libintl_dcigettext(const char *,const char *,const char *,int,unsigned long int,int)",intl\dcigettext.c,,,,44,211,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,300,32,140,31,85,35,84,10,18.0,194341.0,5.0,101.0,131,23,8,100,41.0,41.0,47.0,19.0,23.0,,,,,23.0,,5,22.0,,0.25,,,,
No,edac424073092fda118fb8514ad524d3a66a9ae6,Static Function,"mempcpy(void *,const void *,size_t)",intl\dcigettext.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8,0,8,5,1,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,edac424073092fda118fb8514ad524d3a66a9ae6,Function,static_link_warning(),grp\initgroups.c,,,,11,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,49,9,23,9,14,10,4,3,8.0,4.0,1.0,14.0,16,5,0,11,4.0,4.0,6.0,1.0,2.0,,,,,0.0,,1,0.0,,0.43,,,,
No,edac424073092fda118fb8514ad524d3a66a9ae6,Static Function,"stpcpy(char *,const char *)",intl\dcigettext.c,,,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,0,9,4,2,1,0,0,1.0,2.0,0.0,2.0,3,0,1,2,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.11,,,,
Yes,a334319f6530564d22e775935d9c91663623a1b4,Function,"getgrouplist(const char *,gid_t,gid_t *,int *)",grp\initgroups.c,,,,5,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31,5,21,5,13,5,0,0,9.0,3.0,0.0,12,14,3,0,11,3.0,3.0,3.0,1.0,2.0,,,,,0.0,,1,0.0,,0.24,,,,
Yes,a334319f6530564d22e775935d9c91663623a1b4,File,initgroups.c,grp\initgroups.c,10.0,39.0,7.0,43,137,42,6.0,6.0,8.0,3.0,55.0,9.0,33.0,6.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,222,40,108,26,67,40,16,18,,,,56,71,20,0,51,,,,,,12.0,12.0,14.0,8.0,,,4,,,0.37,19.0,19.0,23.0,10.0
Yes,a334319f6530564d22e775935d9c91663623a1b4,Static Function,"internal_getgrouplist(const char *,gid_t,long int *,gid_t **,long int)",grp\initgroups.c,,,,14,68,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,86,13,56,11,40,3,12,2,8.0,338.0,3.0,26,37,8,0,29,12.0,12.0,14.0,8.0,11.0,,,,,11.0,,4,8.0,,0.05,,,,
Yes,a334319f6530564d22e775935d9c91663623a1b4,Function,static_link_warning(),grp\initgroups.c,,,,11,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,49,9,23,9,14,10,4,3,8.0,4.0,1.0,14,16,5,0,11,4.0,4.0,6.0,1.0,2.0,,,,,0.0,,1,0.0,,0.43,,,,
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,Struct,block_list,intl\dcigettext.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,File,dcigettext.c,intl\dcigettext.c,11.0,59.0,12.0,158,841,196,12.0,12.0,13.0,5.0,81.0,8.0,41.0,10.0,,,,0.0,,,,,,4.0,,,,,,,,,,,,,,1186,112,332,143,122,139,412,247,,,,206.0,328,214,9,105,,,,,,41.0,41.0,47.0,19.0,,,5,,,0.42,47.0,47.0,53.0,22.0
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,Function,found(),intl\dcigettext.c,,,,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9,0,7,3,3,2,0,0,4.0,1.0,0.0,2.0,2,0,0,2,3.0,3.0,3.0,1.0,0.0,,,,,0.0,,0,0.0,,0.29,,,,
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,Struct,known_translation_t,intl\dcigettext.c,0.0,0.0,0.0,5,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21,5,10,8,0,6,0,0,,,,,7,7,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.6,0.0,0.0,0.0,0.0
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,Function,"libintl_dcigettext(const char *,const char *,const char *,int,unsigned long int,int)",intl\dcigettext.c,,,,43,210,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,298,32,140,31,85,35,82,10,18.0,194341.0,5.0,101.0,131,23,8,100,41.0,41.0,47.0,19.0,23.0,,,,,23.0,,5,22.0,,0.25,,,,
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,Static Function,"mempcpy(void *,const void *,size_t)",intl\dcigettext.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8,0,8,5,1,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,9cfe5381a17b19e6558902606a59e6ad6695e410,Static Function,"stpcpy(char *,const char *)",intl\dcigettext.c,,,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,0,9,4,2,1,0,0,1.0,2.0,0.0,2.0,3,0,1,2,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.11,,,,
No,6c215a8d6c972ca3324107109c393f21e782fb10,Function,"__printf_fphex(FILE *,const struct printf_info *,const void *const *)",stdio-common\printf_fphex.c,,,,50,312,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,402,50,306,56,194,42,2,4,22.0,1732564520.0,9.0,217,304,57,0,247,126.0,126.0,153.0,94.0,152.0,,,,,146.0,,6,137.0,,0.14,,,,
No,6c215a8d6c972ca3324107109c393f21e782fb10,Function,"getgrouplist(const char *,gid_t,gid_t *,int *)",grp\initgroups.c,,,,6,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25,6,14,6,10,5,0,0,9.0,2.0,0.0,9,10,4,0,6,3.0,3.0,3.0,1.0,1.0,,,,,0.0,,1,0.0,,0.36,,,,
No,6c215a8d6c972ca3324107109c393f21e782fb10,File,initgroups.c,grp\initgroups.c,10.0,37.0,7.0,44,131,43,6.0,6.0,8.0,3.0,54.0,9.0,31.0,6.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,218,41,102,27,65,41,16,18,,,,54,68,21,0,47,,,,,,12.0,12.0,14.0,8.0,,,4,,,0.4,19.0,19.0,23.0,10.0
No,6c215a8d6c972ca3324107109c393f21e782fb10,Static Function,"internal_getgrouplist(const char *,gid_t,long int *,gid_t **,long int)",grp\initgroups.c,,,,14,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,88,13,57,11,41,4,12,2,9.0,338.0,3.0,27,38,8,0,30,12.0,12.0,14.0,8.0,11.0,,,,,11.0,,4,8.0,,0.07,,,,
No,6c215a8d6c972ca3324107109c393f21e782fb10,File,printf_fphex.c,stdio-common\printf_fphex.c,50.0,312.0,42.0,60,368,70,126.0,126.0,153.0,94.0,402.0,50.0,306.0,42.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,493,60,307,57,194,68,12,59,,,,218,306,59,0,247,,,,,,126.0,126.0,153.0,94.0,,,6,,,0.22,126.0,126.0,153.0,94.0
No,6c215a8d6c972ca3324107109c393f21e782fb10,Function,static_link_warning(),grp\initgroups.c,,,,11,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,49,9,23,9,14,10,4,3,8.0,4.0,1.0,14,16,5,0,11,4.0,4.0,6.0,1.0,2.0,,,,,0.0,,1,0.0,,0.43,,,,
Yes,edac424073092fda118fb8514ad524d3a66a9ae6,Function,"getgrouplist(const char *,gid_t,gid_t *,int *)",grp\initgroups.c,,,,5,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31,5,21,5,13,5,0,0,9.0,3.0,0.0,12,14,3,0,11,3.0,3.0,3.0,1.0,2.0,,,,,0.0,,1,0.0,,0.24,,,,
Yes,edac424073092fda118fb8514ad524d3a66a9ae6,File,initgroups.c,grp\initgroups.c,10.0,39.0,7.0,43,138,43,7.0,7.0,8.0,3.0,56.0,9.0,34.0,6.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,224,40,109,26,68,41,16,18,,,,56,72,20,0,52,,,,,,13.0,13.0,15.0,8.0,,,4,,,0.38,20.0,20.0,24.0,10.0
Yes,edac424073092fda118fb8514ad524d3a66a9ae6,Static Function,"internal_getgrouplist(const char *,gid_t,long int *,gid_t **,long int)",grp\initgroups.c,,,,14,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,88,13,57,11,41,4,12,2,8.0,676.0,3.0,26,38,8,0,30,13.0,13.0,15.0,8.0,11.0,,,,,11.0,,4,8.0,,0.07,,,,
Yes,edac424073092fda118fb8514ad524d3a66a9ae6,Function,static_link_warning(),grp\initgroups.c,,,,11,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,49,9,23,9,14,10,4,3,8.0,4.0,1.0,14,16,5,0,11,4.0,4.0,6.0,1.0,2.0,,,,,0.0,,1,0.0,,0.43,,,,
Yes,9c06eb66b5b4662c22532ab03525eab46c4cf2eb,Function,"__printf_fphex(FILE *,const struct printf_info *,const void *const *)",stdio-common\printf_fphex.c,,,,50,309,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,399,50,303,56,193,42,2,4,22.0,1732564520.0,9.0,216,303,57,0,246,126.0,126.0,153.0,94.0,152.0,,,,,146.0,,6,137.0,,0.14,,,,
Yes,9c06eb66b5b4662c22532ab03525eab46c4cf2eb,File,printf_fphex.c,stdio-common\printf_fphex.c,50.0,309.0,42.0,60,365,70,126.0,126.0,153.0,94.0,399.0,50.0,303.0,42.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,490,60,304,57,193,68,12,59,,,,217,305,59,0,246,,,,,,126.0,126.0,153.0,94.0,,,6,,,0.22,126.0,126.0,153.0,94.0
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Function,"_nl_remove_locale(int,struct __locale_data *)",locale\findlocale.c,,,,3,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,26,3,17,5,8,6,0,0,5.0,4.0,1.0,5,8,1,0,7,4.0,4.0,4.0,1.0,0.0,,,,,0.0,,3,0.0,,0.35,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,do_test(),localedata\tst-setlocale3.c,,,,3,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,59,3,53,8,39,3,0,0,15.0,4.0,1.0,36,39,6,0,33,4.0,4.0,4.0,4.0,3.0,,,,,3.0,,1,3.0,,0.06,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,File,findlocale.c,locale\findlocale.c,1.0,15.0,4.0,40,217,91,4.0,4.0,7.0,2.0,20.0,1.0,15.0,4.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,348,40,192,96,80,91,3,25,,,,77,191,172,0,19,,,,,,6.0,6.0,15.0,6.0,,,3,,,0.47,11.0,11.0,21.0,8.0
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,name_present(const char *),locale\findlocale.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5,0,5,2,1,0,0,0,1.0,1.0,0.0,1,1,0,0,1,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,"setlocale_copy(int,const char *)",localedata\tst-setlocale3.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8,0,8,3,4,0,0,0,3.0,2.0,0.0,3,4,1,0,3,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,setlocale_fail(const char *),localedata\tst-setlocale3.c,,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17,0,17,3,9,0,0,0,5.0,4.0,1.0,6,8,1,0,7,3.0,3.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,setlocale_ignore(const char *),localedata\tst-setlocale3.c,,,,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,38,1,37,5,25,0,0,0,9.0,16.0,1.0,19,23,3,0,20,5.0,5.0,5.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,setlocale_success(const char *),localedata\tst-setlocale3.c,,,,1,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,45,1,44,4,28,0,0,0,7.0,64.0,2.0,17,23,2,0,21,7.0,7.0,7.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,File,tst-setlocale3.c,localedata\tst-setlocale3.c,1.0,32.0,1.0,13,166,24,4.0,4.0,4.0,1.0,33.0,1.0,32.0,1.0,,,,0.0,,,,,,5.0,,,,,,,,,,,,,,203,13,160,24,105,24,0,6,,,,82,102,18,0,84,,,,,,7.0,7.0,7.0,4.0,,,1,,,0.15,21.0,21.0,21.0,8.0
No,4e8f95a0df7c2300b830ec12c0ae1e161bc8a8a3,Static Function,valid_locale_name(const char *),locale\findlocale.c,,,,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29,0,24,4,20,5,0,0,5.0,6.0,1.0,8,13,2,0,11,6.0,6.0,15.0,6.0,5.0,,,,,5.0,,1,5.0,,0.21,,,,
Yes,a1ffb40e32741f992c743e7b16c061fefa3747ac,Function,"_nl_remove_locale(int,struct __locale_data *)",locale\findlocale.c,,,,3,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,26,3,17,5,8,6,0,0,5.0,4.0,1.0,5,8,1,0,7,4.0,4.0,4.0,1.0,0.0,,,,,0.0,,3,0.0,,0.35,,,,
Yes,a1ffb40e32741f992c743e7b16c061fefa3747ac,File,findlocale.c,locale\findlocale.c,3.0,17.0,6.0,38,183,79,4.0,4.0,4.0,1.0,26.0,3.0,17.0,6.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,300,38,159,88,57,79,3,24,,,,65,177,170,0,7,,,,,,4.0,4.0,4.0,1.0,,,3,,,0.5,4.0,4.0,4.0,1.0
No,11e3417af6e354f1942c68a271ae51e892b2814d,Function,"__ns_name_ntop(,,)",nss_dns\dns-network.c,,,,9,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,55,9,43,21,19,3,0,0,8.0,5.0,1.0,17.0,21,7,0,14,6.0,6.0,8.0,3.0,2.0,,,,,2.0,,2,2.0,,0.07,,,,
No,11e3417af6e354f1942c68a271ae51e892b2814d,Function,"_nss_dns_getnetbyaddr_r(uint32_t,int,struct netent *,char *,size_t,int *,int *)",nss_dns\dns-network.c,,,,9,68,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,85,9,68,18,45,9,0,0,11.0,82.0,2.0,36.0,49,12,0,37,14.0,11.0,17.0,4.0,9.0,,,,,3.0,,2,3.0,,0.13,,,,
No,11e3417af6e354f1942c68a271ae51e892b2814d,File,dns-network.c,nss_dns\dns-network.c,13.0,93.0,18.0,57,308,113,17.0,16.0,24.0,10.0,122.0,13.0,93.0,18.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,469,57,290,80,176,113,1,18,,,,148.0,194,49,0,145,,,,,,32.0,31.0,46.0,25.0,,,7,,,0.39,52.0,48.0,71.0,32.0
No,11e3417af6e354f1942c68a271ae51e892b2814d,Static Function,"getanswer_r(const querybuf *,int,struct netent *,char *,size_t,int *,int *,lookup_method)",nss_dns\dns-network.c,,,,22,169,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,227,22,169,31,112,43,0,0,24.0,30071.0,4.0,88.0,117,23,0,94,32.0,31.0,46.0,25.0,56.0,,,,,56.0,,7,55.0,,0.25,,,,
No,11e3417af6e354f1942c68a271ae51e892b2814d,Struct,net_data,nss_dns\dns-network.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
No,11e3417af6e354f1942c68a271ae51e892b2814d,Union,querybuf,nss_dns\dns-network.c,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,ab09bf616ad527b249aca5f2a4956fd526f0712f,Function,"__ns_name_ntop(,,)",nss_dns\dns-network.c,,,,9,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,55,9,43,21,19,3,0,0,8.0,5.0,1.0,17.0,21,7,0,14,6.0,6.0,8.0,3.0,2.0,,,,,2.0,,2,2.0,,0.07,,,,
Yes,ab09bf616ad527b249aca5f2a4956fd526f0712f,Function,"_nss_dns_getnetbyaddr_r(uint32_t,int,struct netent *,char *,size_t,int *,int *)",nss_dns\dns-network.c,,,,9,68,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,85,9,68,18,45,9,0,0,11.0,82.0,2.0,36.0,49,12,0,37,14.0,11.0,17.0,4.0,9.0,,,,,3.0,,2,3.0,,0.13,,,,
Yes,ab09bf616ad527b249aca5f2a4956fd526f0712f,File,dns-network.c,nss_dns\dns-network.c,13.0,93.0,18.0,57,308,113,17.0,16.0,24.0,10.0,122.0,13.0,93.0,18.0,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,469,57,290,80,177,113,1,18,,,,146.0,192,49,0,143,,,,,,32.0,31.0,46.0,25.0,,,7,,,0.39,52.0,48.0,71.0,32.0
